Date,ESc1
2013-06-18,1653.0
2013-06-19,1626.75
2013-06-20,1590.5
2013-06-21,1600.75
2013-06-24,1566.0
2013-06-25,1580.5
2013-06-26,1597.0
2013-06-27,1606.5
2013-06-28,1596.25
2013-07-01,1606.5
2013-07-02,1607.25
2013-07-03,1610.0
2013-07-05,1629.25
2013-07-08,1637.0
2013-07-09,1647.0
2013-07-10,1656.0
2013-07-11,1669.5
2013-07-12,1670.0
2013-07-15,1677.5
2013-07-16,1671.5
2013-07-17,1676.5
2013-07-18,1680.0
2013-07-19,1689.75
2013-07-22,1690.5
2013-07-23,1689.75
2013-07-24,1684.0
2013-07-25,1686.25
2013-07-26,1687.0
2013-07-29,1682.5
2013-07-30,1684.25
2013-07-31,1685.25
2013-08-01,1702.5
2013-08-02,1703.25
2013-08-05,1701.75
2013-08-06,1692.5
2013-08-07,1688.75
2013-08-08,1694.5
2013-08-09,1685.0
2013-08-12,1688.25
2013-08-13,1690.75
2013-08-14,1681.0
2013-08-15,1654.5
2013-08-16,1650.25
2013-08-19,1643.75
2013-08-20,1651.0
2013-08-21,1634.75
2013-08-22,1655.5
2013-08-23,1661.25
2013-08-26,1654.75
2013-08-27,1628.0
2013-08-28,1630.5
2013-08-29,1638.25
2013-08-30,1632.25
2013-09-03,1637.75
2013-09-04,1655.0
2013-09-05,1652.0
2013-09-06,1654.0
2013-09-09,1671.0
2013-09-10,1682.75
2013-09-11,1690.25
2013-09-12,1685.5
2013-09-13,1689.5
2013-09-16,1696.0
2013-09-17,1705.75
2013-09-18,1725.75
2013-09-19,1723.75
2013-09-20,1726.75
2013-09-23,1693.0
2013-09-24,1692.25
2013-09-25,1686.25
2013-09-26,1694.25
2013-09-27,1685.25
2013-09-30,1678.75
2013-10-01,1691.75
2013-10-02,1682.75
2013-10-03,1667.5
2013-10-04,1682.0
2013-10-07,1667.5
2013-10-08,1646.25
2013-10-09,1648.0
2013-10-10,1683.0
2013-10-11,1700.0
2013-10-14,1706.25
2013-10-15,1694.75
2013-10-16,1712.75
2013-10-17,1728.25
2013-10-18,1737.0
2013-10-21,1737.75
2013-10-22,1749.75
2013-10-23,1742.5
2013-10-24,1748.75
2013-10-25,1753.75
2013-10-28,1757.5
2013-10-29,1768.5
2013-10-30,1759.0
2013-10-31,1755.25
2013-11-01,1754.75
2013-11-04,1763.0
2013-11-05,1757.0
2013-11-06,1764.0
2013-11-07,1744.75
2013-11-08,1766.75
2013-11-11,1767.75
2013-11-12,1764.75
2013-11-13,1779.5
2013-11-14,1787.75
2013-11-15,1794.25
2013-11-18,1789.5
2013-11-19,1785.0
2013-11-20,1779.75
2013-11-21,1793.75
2013-11-22,1801.25
2013-11-25,1801.5
2013-11-26,1802.0
2013-11-27,1804.25
2013-11-29,1804.25
2013-12-02,1799.75
2013-12-03,1791.5
2013-12-04,1792.25
2013-12-05,1783.75
2013-12-06,1805.75
2013-12-09,1809.25
2013-12-10,1803.25
2013-12-11,1780.5
2013-12-12,1773.5
2013-12-13,1773.25
2013-12-16,1785.0
2013-12-17,1778.0
2013-12-18,1810.25
2013-12-19,1808.75
2013-12-20,1810.25
2013-12-23,1823.25
2013-12-24,1829.25
2013-12-26,1836.5
2013-12-27,1836.75
2013-12-30,1835.25
2013-12-31,1846.25
2014-01-02,1826.5
2014-01-03,1823.25
2014-01-06,1820.0
2014-01-07,1830.5
2014-01-08,1832.25
2014-01-09,1833.5
2014-01-10,1838.5
2014-01-13,1815.0
2014-01-14,1832.75
2014-01-15,1841.5
2014-01-16,1837.25
2014-01-17,1833.75
2014-01-21,1837.5
2014-01-22,1838.75
2014-01-23,1823.75
2014-01-24,1780.25
2014-01-27,1772.25
2014-01-28,1794.5
2014-01-29,1770.25
2014-01-30,1783.75
2014-01-31,1777.0
2014-02-03,1736.5
2014-02-04,1743.5
2014-02-05,1744.75
2014-02-06,1768.5
2014-02-07,1793.5
2014-02-10,1795.5
2014-02-11,1813.25
2014-02-12,1816.75
2014-02-13,1824.25
2014-02-14,1834.0
2014-02-18,1837.5
2014-02-19,1826.25
2014-02-20,1836.0
2014-02-21,1833.5
2014-02-24,1844.5
2014-02-25,1847.5
2014-02-26,1844.25
2014-02-27,1854.75
2014-02-28,1860.75
2014-03-03,1843.75
2014-03-04,1871.5
2014-03-05,1874.0
2014-03-06,1877.0
2014-03-07,1876.75
2014-03-10,1876.75
2014-03-11,1864.75
2014-03-12,1868.75
2014-03-13,1848.0
2014-03-14,1839.5
2014-03-17,1859.25
2014-03-18,1871.5
2014-03-19,1858.5
2014-03-20,1872.75
2014-03-21,1881.75
2014-03-24,1850.75
2014-03-25,1858.75
2014-03-26,1845.25
2014-03-27,1843.0
2014-03-28,1850.0
2014-03-31,1864.0
2014-04-01,1878.25
2014-04-02,1883.0
2014-04-03,1884.5
2014-04-04,1861.5
2014-04-07,1839.5
2014-04-08,1844.75
2014-04-09,1865.75
2014-04-10,1829.25
2014-04-11,1811.5
2014-04-14,1825.0
2014-04-15,1843.0
2014-04-16,1852.75
2014-04-17,1857.5
2014-04-21,1864.5
2014-04-22,1873.75
2014-04-23,1880.25
2014-04-24,1873.0
2014-04-25,1860.25
2014-04-28,1866.25
2014-04-29,1870.5
2014-04-30,1879.25
2014-05-01,1879.0
2014-05-02,1872.5
2014-05-05,1878.0
2014-05-06,1864.25
2014-05-07,1874.5
2014-05-08,1870.0
2014-05-09,1874.75
2014-05-12,1893.75
2014-05-13,1895.0
2014-05-14,1886.0
2014-05-15,1867.25
2014-05-16,1875.25
2014-05-19,1881.75
2014-05-20,1868.5
2014-05-21,1883.5
2014-05-22,1890.25
2014-05-23,1896.5
2014-05-27,1909.5
2014-05-28,1909.5
2014-05-29,1917.75
2014-05-30,1919.0
2014-06-02,1922.0
2014-06-03,1923.25
2014-06-04,1925.5
2014-06-05,1938.75
2014-06-06,1949.75
2014-06-09,1949.5
2014-06-10,1951.5
2014-06-11,1944.25
2014-06-12,1931.0
2014-06-13,1935.0
2014-06-16,1936.75
2014-06-17,1942.0
2014-06-18,1956.25
2014-06-19,1958.0
2014-06-20,1968.0
2014-06-23,1951.5
2014-06-24,1942.0
2014-06-25,1948.75
2014-06-26,1948.5
2014-06-27,1952.25
2014-06-30,1955.0
2014-07-01,1966.25
2014-07-02,1968.25
2014-07-03,1977.5
2014-07-07,1970.75
2014-07-08,1960.5
2014-07-09,1967.75
2014-07-10,1957.5
2014-07-11,1962.75
2014-07-14,1971.25
2014-07-15,1968.75
2014-07-16,1971.5
2014-07-17,1948.75
2014-07-18,1971.25
2014-07-21,1965.75
2014-07-22,1974.25
2014-07-23,1981.25
2014-07-24,1979.25
2014-07-25,1970.75
2014-07-28,1972.5
2014-07-29,1964.5
2014-07-30,1965.25
2014-07-31,1925.5
2014-08-01,1917.0
2014-08-04,1931.25
2014-08-05,1914.5
2014-08-06,1915.0
2014-08-07,1905.5
2014-08-08,1923.25
2014-08-11,1933.5
2014-08-12,1932.5
2014-08-13,1946.0
2014-08-14,1954.5
2014-08-15,1953.75
2014-08-18,1968.5
2014-08-19,1977.75
2014-08-20,1983.5
2014-08-21,1989.75
2014-08-22,1987.75
2014-08-25,1995.0
2014-08-26,1998.75
2014-08-27,1997.0
2014-08-28,1999.5
2014-08-29,1998.75
2014-09-02,2000.5
2014-09-03,1999.0
2014-09-04,1999.25
2014-09-05,2007.5
2014-09-08,2000.75
2014-09-09,1989.5
2014-09-10,1994.75
2014-09-11,1999.0
2014-09-12,1984.0
2014-09-15,1985.25
2014-09-16,1999.75
2014-09-17,2003.75
2014-09-18,2014.25
2014-09-19,2019.25
2014-09-22,1983.5
2014-09-23,1969.75
2014-09-24,1990.5
2014-09-25,1962.0
2014-09-26,1974.25
2014-09-29,1968.5
2014-09-30,1960.75
2014-10-01,1941.0
2014-10-02,1938.5
2014-10-03,1959.75
2014-10-06,1953.5
2014-10-07,1925.0
2014-10-08,1961.75
2014-10-09,1917.25
2014-10-10,1894.25
2014-10-13,1866.25
2014-10-14,1877.5
2014-10-15,1846.5
2014-10-16,1853.0
2014-10-17,1880.25
2014-10-20,1903.75
2014-10-21,1938.75
2014-10-22,1924.5
2014-10-23,1946.25
2014-10-24,1960.5
2014-10-27,1957.5
2014-10-28,1979.5
2014-10-29,1971.25
2014-10-30,1988.25
2014-10-31,2009.25
2014-11-03,2011.25
2014-11-04,2006.0
2014-11-05,2018.75
2014-11-06,2028.25
2014-11-07,2025.75
2014-11-10,2034.25
2014-11-11,2036.5
2014-11-12,2034.5
2014-11-13,2033.25
2014-11-14,2039.25
2014-11-17,2039.25
2014-11-18,2048.5
2014-11-19,2046.5
2014-11-20,2052.25
2014-11-21,2061.75
2014-11-24,2067.5
2014-11-25,2068.25
2014-11-26,2073.75
2014-11-28,2066.75
2014-12-01,2050.75
2014-12-02,2066.5
2014-12-03,2073.0
2014-12-04,2071.75
2014-12-05,2076.5
2014-12-08,2060.5
2014-12-09,2057.75
2014-12-10,2025.75
2014-12-11,2029.5
2014-12-12,1999.5
2014-12-15,1990.5
2014-12-16,1972.75
2014-12-17,2014.0
2014-12-18,2066.75
2014-12-19,2065.0
2014-12-22,2072.5
2014-12-23,2078.5
2014-12-24,2078.0
2014-12-26,2085.5
2014-12-29,2087.25
2014-12-30,2076.0
2014-12-31,2054.0
2015-01-02,2046.25
2015-01-05,2018.0
2015-01-06,1995.25
2015-01-07,2020.25
2015-01-08,2054.0
2015-01-09,2033.5
2015-01-12,2023.75
2015-01-13,2017.5
2015-01-14,2010.25
2015-01-15,1979.75
2015-01-16,2014.0
2015-01-20,2016.25
2015-01-21,2027.25
2015-01-22,2056.75
2015-01-23,2043.25
2015-01-26,2054.5
2015-01-27,2036.5
2015-01-28,1992.5
2015-01-29,2019.0
2015-01-30,1989.75
2015-02-02,2015.25
2015-02-03,2041.0
2015-02-04,2024.0
2015-02-05,2056.0
2015-02-06,2056.0
2015-02-09,2043.75
2015-02-10,2062.5
2015-02-11,2073.25
2015-02-12,2082.75
2015-02-13,2094.75
2015-02-17,2096.5
2015-02-18,2095.5
2015-02-19,2095.75
2015-02-20,2107.25
2015-02-23,2106.25
2015-02-24,2113.75
2015-02-25,2110.5
2015-02-26,2109.75
2015-02-27,2104.5
2015-03-02,2114.25
2015-03-03,2104.75
2015-03-04,2096.25
2015-03-05,2099.5
2015-03-06,2072.25
2015-03-09,2078.0
2015-03-10,2044.0
2015-03-11,2041.25
2015-03-12,2064.25
2015-03-13,2050.75
2015-03-16,2074.75
2015-03-17,2074.5
2015-03-18,2100.0
2015-03-19,2088.5
2015-03-20,2101.25
2015-03-23,2094.5
2015-03-24,2085.25
2015-03-25,2056.25
2015-03-26,2049.75
2015-03-27,2052.25
2015-03-30,2074.25
2015-03-31,2057.75
2015-04-01,2055.0
2015-04-02,2060.25
2015-04-03,2039.75
2015-04-06,2071.75
2015-04-07,2068.25
2015-04-08,2077.75
2015-04-09,2086.25
2015-04-10,2095.75
2015-04-13,2087.75
2015-04-14,2091.75
2015-04-15,2101.75
2015-04-16,2101.25
2015-04-17,2076.25
2015-04-20,2089.5
2015-04-21,2091.75
2015-04-22,2099.0
2015-04-23,2108.5
2015-04-24,2111.75
2015-04-27,2104.0
2015-04-28,2111.25
2015-04-29,2098.0
2015-04-30,2083.0
2015-05-01,2102.25
2015-05-04,2109.75
2015-05-05,2085.75
2015-05-06,2075.0
2015-05-07,2085.0
2015-05-08,2107.75
2015-05-11,2096.75
2015-05-12,2096.25
2015-05-13,2095.75
2015-05-14,2117.25
2015-05-15,2120.0
2015-05-18,2126.75
2015-05-19,2124.0
2015-05-20,2120.5
2015-05-21,2128.75
2015-05-22,2124.5
2015-05-26,2106.0
2015-05-27,2120.25
2015-05-28,2122.5
2015-05-29,2106.0
2015-06-01,2111.5
2015-06-02,2106.75
2015-06-03,2116.25
2015-06-04,2098.75
2015-06-05,2091.5
2015-06-08,2079.5
2015-06-09,2080.25
2015-06-10,2106.25
2015-06-11,2110.25
2015-06-12,2093.25
2015-06-15,2083.25
2015-06-16,2097.5
2015-06-17,2097.25
2015-06-18,2123.25
2015-06-19,2118.5
2015-06-22,2114.75
2015-06-23,2117.5
2015-06-24,2101.0
2015-06-25,2094.5
2015-06-26,2095.5
2015-06-29,2052.75
2015-06-30,2055.0
2015-07-01,2071.75
2015-07-02,2069.0
2015-07-06,2068.25
2015-07-07,2073.75
2015-07-08,2039.5
2015-07-09,2041.25
2015-07-10,2070.5
2015-07-13,2094.75
2015-07-14,2102.75
2015-07-15,2105.25
2015-07-16,2117.25
2015-07-17,2119.75
2015-07-20,2122.5
2015-07-21,2107.0
2015-07-22,2110.0
2015-07-23,2101.5
2015-07-24,2078.75
2015-07-27,2064.75
2015-07-28,2088.5
2015-07-29,2101.0
2015-07-30,2102.25
2015-07-31,2099.25
2015-08-03,2091.0
2015-08-04,2082.75
2015-08-05,2094.75
2015-08-06,2079.75
2015-08-07,2072.5
2015-08-10,2101.0
2015-08-11,2080.75
2015-08-12,2082.75
2015-08-13,2079.5
2015-08-14,2089.75
2015-08-17,2098.75
2015-08-18,2093.25
2015-08-19,2073.5
2015-08-20,2025.25
2015-08-21,1968.25
2015-08-24,1870.5
2015-08-25,1874.0
2015-08-26,1939.75
2015-08-27,1989.0
2015-08-28,1986.25
2015-08-31,1965.5
2015-09-01,1912.75
2015-09-02,1948.0
2015-09-03,1946.75
2015-09-04,1918.0
2015-09-08,1966.0
2015-09-09,1943.75
2015-09-10,1951.5
2015-09-11,1962.0
2015-09-14,1954.25
2015-09-15,1980.75
2015-09-16,1997.5
2015-09-17,1988.5
2015-09-18,1960.0
2015-09-21,1963.75
2015-09-22,1929.75
2015-09-23,1931.5
2015-09-24,1919.75
2015-09-25,1915.25
2015-09-28,1874.75
2015-09-29,1874.5
2015-09-30,1902.5
2015-10-01,1917.25
2015-10-02,1943.0
2015-10-05,1975.5
2015-10-06,1964.5
2015-10-07,1988.5
2015-10-08,2005.75
2015-10-09,2006.5
2015-10-12,2012.5
2015-10-13,1992.25
2015-10-14,1985.25
2015-10-15,2018.75
2015-10-16,2026.25
2015-10-19,2027.25
2015-10-20,2019.75
2015-10-21,2010.75
2015-10-22,2055.75
2015-10-23,2065.0
2015-10-26,2062.75
2015-10-27,2063.75
2015-10-28,2081.5
2015-10-29,2084.75
2015-10-30,2074.0
2015-11-02,2093.25
2015-11-03,2102.5
2015-11-04,2096.25
2015-11-05,2095.25
2015-11-06,2093.5
2015-11-09,2072.25
2015-11-10,2077.25
2015-11-11,2068.5
2015-11-12,2040.5
2015-11-13,2013.0
2015-11-16,2048.75
2015-11-17,2049.75
2015-11-18,2078.5
2015-11-19,2079.25
2015-11-20,2088.75
2015-11-23,2083.25
2015-11-24,2084.0
2015-11-25,2088.5
2015-11-27,2090.5
2015-11-30,2085.25
2015-12-01,2099.25
2015-12-02,2083.5
2015-12-03,2053.5
2015-12-04,2088.5
2015-12-07,2081.0
2015-12-08,2060.0
2015-12-09,2045.25
2015-12-10,2050.5
2015-12-11,2007.0
2015-12-14,2020.5
2015-12-15,2046.25
2015-12-16,2068.5
2015-12-17,2032.5
2015-12-18,2032.5
2015-12-21,2018.0
2015-12-22,2033.75
2015-12-23,2053.0
2015-12-24,2050.75
2015-12-28,2050.0
2015-12-29,2073.25
2015-12-30,2056.25
2015-12-31,2035.75
2016-01-04,2009.5
2016-01-05,2010.25
2016-01-06,1986.75
2016-01-07,1934.5
2016-01-08,1913.25
2016-01-11,1912.5
2016-01-12,1922.5
2016-01-13,1883.0
2016-01-14,1912.25
2016-01-15,1876.5
2016-01-19,1872.0
2016-01-20,1852.0
2016-01-21,1861.5
2016-01-22,1899.25
2016-01-25,1871.75
2016-01-26,1888.0
2016-01-27,1878.0
2016-01-28,1882.0
2016-01-29,1931.25
2016-02-01,1928.75
2016-02-02,1896.75
2016-02-03,1908.0
2016-02-04,1905.75
2016-02-05,1873.75
2016-02-08,1851.0
2016-02-09,1846.25
2016-02-10,1842.25
2016-02-11,1825.5
2016-02-12,1860.0
2016-02-16,1889.0
2016-02-17,1927.75
2016-02-18,1918.25
2016-02-19,1914.25
2016-02-22,1933.5
2016-02-23,1914.25
2016-02-24,1933.5
2016-02-25,1949.75
2016-02-26,1941.25
2016-02-29,1928.25
2016-03-01,1977.5
2016-03-02,1982.25
2016-03-03,1991.5
2016-03-04,1994.75
2016-03-07,1999.75
2016-03-08,1982.5
2016-03-09,1989.25
2016-03-10,1989.75
2016-03-11,2021.0
2016-03-14,2018.5
2016-03-15,2016.0
2016-03-16,2027.5
2016-03-17,2041.0
2016-03-18,2048.0
2016-03-21,2043.25
2016-03-22,2043.25
2016-03-23,2028.25
2016-03-24,2030.25
2016-03-28,2028.0
2016-03-29,2048.75
2016-03-30,2055.5
2016-03-31,2052.25
2016-04-01,2064.75
2016-04-04,2056.75
2016-04-05,2041.75
2016-04-06,2059.25
2016-04-07,2035.25
2016-04-08,2041.75
2016-04-11,2033.0
2016-04-12,2055.5
2016-04-13,2075.75
2016-04-14,2077.75
2016-04-15,2074.75
2016-04-18,2086.25
2016-04-19,2094.25
2016-04-20,2097.75
2016-04-21,2082.5
2016-04-22,2086.0
2016-04-25,2084.25
2016-04-26,2084.0
2016-04-27,2092.75
2016-04-28,2074.25
2016-04-29,2060.25
2016-05-02,2075.75
2016-05-03,2058.0
2016-05-04,2046.75
2016-05-05,2043.25
2016-05-06,2054.25
2016-05-09,2054.25
2016-05-10,2077.0
2016-05-11,2059.25
2016-05-12,2060.0
2016-05-13,2042.5
2016-05-16,2061.75
2016-05-17,2044.5
2016-05-18,2043.25
2016-05-19,2039.0
2016-05-20,2050.0
2016-05-23,2045.0
2016-05-24,2075.0
2016-05-25,2088.75
2016-05-26,2090.75
2016-05-27,2098.5
2016-05-31,2094.5
2016-06-01,2097.0
2016-06-02,2103.5
2016-06-03,2097.25
2016-06-06,2108.5
2016-06-07,2110.25
2016-06-08,2117.75
2016-06-09,2113.75
2016-06-10,2095.75
2016-06-13,2076.0
2016-06-14,2073.25
2016-06-15,2071.0
2016-06-16,2077.75
2016-06-17,2078.5
2016-06-20,2082.75
2016-06-21,2079.25
2016-06-22,2077.0
2016-06-23,2113.25
2016-06-24,2018.25
2016-06-27,1982.0
2016-06-28,2028.25
2016-06-29,2074.25
2016-06-30,2086.5
2016-07-01,2096.25
2016-07-05,2084.5
2016-07-06,2093.0
2016-07-07,2092.25
2016-07-08,2120.75
2016-07-11,2130.5
2016-07-12,2146.0
2016-07-13,2145.75
2016-07-14,2157.75
2016-07-15,2146.0
2016-07-18,2160.25
2016-07-19,2159.0
2016-07-20,2168.75
2016-07-21,2159.25
2016-07-22,2167.5
2016-07-25,2163.25
2016-07-26,2166.0
2016-07-27,2163.25
2016-07-28,2166.0
2016-07-29,2171.0
2016-08-01,2165.5
2016-08-02,2153.0
2016-08-03,2156.75
2016-08-04,2160.25
2016-08-05,2177.5
2016-08-08,2176.5
2016-08-09,2178.25
2016-08-10,2172.75
2016-08-11,2181.75
2016-08-12,2181.25
2016-08-15,2185.5
2016-08-16,2178.25
2016-08-17,2180.75
2016-08-18,2183.0
2016-08-19,2182.5
2016-08-22,2181.0
2016-08-23,2185.5
2016-08-24,2175.25
2016-08-25,2174.5
2016-08-26,2167.25
2016-08-29,2180.0
2016-08-30,2175.75
2016-08-31,2168.5
2016-09-01,2166.25
2016-09-02,2179.25
2016-09-06,2185.25
2016-09-07,2184.75
2016-09-08,2178.0
2016-09-09,2121.25
2016-09-12,2158.25
2016-09-13,2132.0
2016-09-14,2122.25
2016-09-15,2144.0
2016-09-16,2141.75
2016-09-19,2133.5
2016-09-20,2130.0
2016-09-21,2156.25
2016-09-22,2168.75
2016-09-23,2157.5
2016-09-26,2139.75
2016-09-27,2152.0
2016-09-28,2162.75
2016-09-29,2147.75
2016-09-30,2156.75
2016-10-03,2154.25
2016-10-04,2143.75
2016-10-05,2153.75
2016-10-06,2155.75
2016-10-07,2146.5
2016-10-10,2159.5
2016-10-11,2133.5
2016-10-12,2128.0
2016-10-13,2126.0
2016-10-14,2126.25
2016-10-17,2121.75
2016-10-18,2132.0
2016-10-19,2138.0
2016-10-20,2136.75
2016-10-21,2136.0
2016-10-24,2145.5
2016-10-25,2136.75
2016-10-26,2134.0
2016-10-27,2128.0
2016-10-28,2123.75
2016-10-31,2123.5
2016-11-01,2102.0
2016-11-02,2090.25
2016-11-03,2083.25
2016-11-04,2081.5
2016-11-07,2130.25
2016-11-08,2135.75
2016-11-09,2160.5
2016-11-10,2164.5
2016-11-11,2160.5
2016-11-14,2161.0
2016-11-15,2179.0
2016-11-16,2172.25
2016-11-17,2185.0
2016-11-18,2180.25
2016-11-21,2193.75
2016-11-22,2201.5
2016-11-23,2201.0
2016-11-25,2211.5
2016-11-28,2200.0
2016-11-29,2203.5
2016-11-30,2198.75
2016-12-01,2191.25
2016-12-02,2191.0
2016-12-05,2205.25
2016-12-06,2211.5
2016-12-07,2236.5
2016-12-08,2247.75
2016-12-09,2261.0
2016-12-12,2256.0
2016-12-13,2273.5
2016-12-14,2257.25
2016-12-15,2264.75
2016-12-16,2267.5
2016-12-19,2260.75
2016-12-20,2267.0
2016-12-21,2258.25
2016-12-22,2258.0
2016-12-23,2258.75
2016-12-27,2260.5
2016-12-28,2244.75
2016-12-29,2246.25
2016-12-30,2233.5
2017-01-03,2252.5
2017-01-04,2264.5
2017-01-05,2265.0
2017-01-06,2270.75
2017-01-09,2264.25
2017-01-10,2264.0
2017-01-11,2271.0
2017-01-12,2264.75
2017-01-13,2270.75
2017-01-17,2262.25
2017-01-18,2265.25
2017-01-19,2261.25
2017-01-20,2266.5
2017-01-23,2261.25
2017-01-24,2275.75
2017-01-25,2293.75
2017-01-26,2294.25
2017-01-27,2289.75
2017-01-30,2276.25
2017-01-31,2277.25
2017-02-01,2274.75
2017-02-02,2274.25
2017-02-03,2291.75
2017-02-06,2286.5
2017-02-07,2285.75
2017-02-08,2290.5
2017-02-09,2304.25
2017-02-10,2313.25
2017-02-13,2326.75
2017-02-14,2335.75
2017-02-15,2350.5
2017-02-16,2346.0
2017-02-17,2348.5
2017-02-21,2360.25
2017-02-22,2362.25
2017-02-23,2362.75
2017-02-24,2364.5
2017-02-27,2365.5
2017-02-28,2365.0
2017-03-01,2392.5
2017-03-02,2380.75
2017-03-03,2380.5
2017-03-06,2370.75
2017-03-07,2366.0
2017-03-08,2363.25
2017-03-09,2367.75
2017-03-10,2371.25
2017-03-13,2374.5
2017-03-14,2366.5
2017-03-15,2382.5
2017-03-16,2383.0
2017-03-17,2384.5
2017-03-20,2369.5
2017-03-21,2341.0
2017-03-22,2342.25
2017-03-23,2341.25
2017-03-24,2342.75
2017-03-27,2340.0
2017-03-28,2352.25
2017-03-29,2356.75
2017-03-30,2365.25
2017-03-31,2357.5
2017-04-03,2354.5
2017-04-04,2358.75
2017-04-05,2345.5
2017-04-06,2355.25
2017-04-07,2353.0
2017-04-10,2354.25
2017-04-11,2351.75
2017-04-12,2339.25
2017-04-13,2327.5
2017-04-17,2345.25
2017-04-18,2338.25
2017-04-19,2332.5
2017-04-20,2352.0
2017-04-21,2345.25
2017-04-24,2370.0
2017-04-25,2383.75
2017-04-26,2381.5
2017-04-27,2387.25
2017-04-28,2380.75
2017-05-01,2386.75
2017-05-02,2384.75
2017-05-03,2382.25
2017-05-04,2386.5
2017-05-05,2399.0
2017-05-08,2394.75
2017-05-09,2392.75
2017-05-10,2394.75
2017-05-11,2390.5
2017-05-12,2389.0
2017-05-15,2400.0
2017-05-16,2397.5
2017-05-17,2356.25
2017-05-18,2363.75
2017-05-19,2382.0
2017-05-22,2393.75
2017-05-23,2397.5
2017-05-24,2403.5
2017-05-25,2413.5
2017-05-26,2414.75
2017-05-30,2411.5
2017-05-31,2414.25
2017-06-01,2429.25
2017-06-02,2437.25
2017-06-05,2435.25
2017-06-06,2430.0
2017-06-07,2431.75
2017-06-08,2434.25
2017-06-09,2430.75
2017-06-12,2429.5
2017-06-13,2440.25
2017-06-14,2436.25
2017-06-15,2434.25
2017-06-16,2433.75
2017-06-19,2447.5
2017-06-20,2436.5
2017-06-21,2432.5
2017-06-22,2431.75
2017-06-23,2432.0
2017-06-26,2435.75
2017-06-27,2417.75
2017-06-28,2442.5
2017-06-29,2421.5
2017-06-30,2421.5
2017-07-03,2423.75
2017-07-05,2428.5
2017-07-06,2408.5
2017-07-07,2423.25
2017-07-10,2423.75
2017-07-11,2425.0
2017-07-12,2440.75
2017-07-13,2446.5
2017-07-14,2457.5
2017-07-17,2459.75
2017-07-18,2460.25
2017-07-19,2471.25
2017-07-20,2472.75
2017-07-21,2470.0
2017-07-24,2467.5
2017-07-25,2475.5
2017-07-26,2474.25
2017-07-27,2472.25
2017-07-28,2470.75
2017-07-31,2468.5
2017-08-01,2473.75
2017-08-02,2473.5
2017-08-03,2470.75
2017-08-04,2471.5
2017-08-07,2477.75
2017-08-08,2471.25
2017-08-09,2474.0
2017-08-10,2434.0
2017-08-11,2440.75
2017-08-14,2465.0
2017-08-15,2464.75
2017-08-16,2466.5
2017-08-17,2427.25
2017-08-18,2425.0
2017-08-21,2428.75
2017-08-22,2453.75
2017-08-23,2440.0
2017-08-24,2442.75
2017-08-25,2442.25
2017-08-28,2444.25
2017-08-29,2446.75
2017-08-30,2455.5
2017-08-31,2470.5
2017-09-01,2473.75
2017-09-05,2460.0
2017-09-06,2464.25
2017-09-07,2466.0
2017-09-08,2462.5
2017-09-11,2488.25
2017-09-12,2496.75
2017-09-13,2496.75
2017-09-14,2496.0
2017-09-15,2496.0
2017-09-18,2503.0
2017-09-19,2503.5
2017-09-20,2504.75
2017-09-21,2500.75
2017-09-22,2499.75
2017-09-25,2498.0
2017-09-26,2495.25
2017-09-27,2503.75
2017-09-28,2507.5
2017-09-29,2517.75
2017-10-02,2527.75
2017-10-03,2533.0
2017-10-04,2535.75
2017-10-05,2549.0
2017-10-06,2544.75
2017-10-09,2543.25
2017-10-10,2549.25
2017-10-11,2552.5
2017-10-12,2548.75
2017-10-13,2552.5
2017-10-16,2555.5
2017-10-17,2556.5
2017-10-18,2560.0
2017-10-19,2561.0
2017-10-20,2573.5
2017-10-23,2563.25
2017-10-24,2565.0
2017-10-25,2559.5
2017-10-26,2562.25
2017-10-27,2577.25
2017-10-30,2568.5
2017-10-31,2572.75
2017-11-01,2572.75
2017-11-02,2577.5
2017-11-03,2581.25
2017-11-06,2588.5
2017-11-07,2586.0
2017-11-08,2590.5
2017-11-09,2583.25
2017-11-10,2579.0
2017-11-13,2581.0
2017-11-14,2577.5
2017-11-15,2564.25
2017-11-16,2585.0
2017-11-17,2575.75
2017-11-20,2582.25
2017-11-21,2596.0
2017-11-22,2593.5
2017-11-24,2601.5
2017-11-27,2602.5
2017-11-28,2625.75
2017-11-29,2625.5
2017-11-30,2642.5
2017-12-01,2642.75
2017-12-04,2636.75
2017-12-05,2627.5
2017-12-06,2631.5
2017-12-07,2639.5
2017-12-08,2651.75
2017-12-11,2663.5
2017-12-12,2666.0
2017-12-13,2666.25
2017-12-14,2650.0
2017-12-15,2666.75
2017-12-18,2695.75
2017-12-19,2684.5
2017-12-20,2681.5
2017-12-21,2687.25
2017-12-22,2687.0
2017-12-26,2687.5
2017-12-27,2685.25
2017-12-28,2685.25
2017-12-29,2668.25
2018-01-02,2694.0
2018-01-03,2709.25
2018-01-04,2725.0
2018-01-05,2742.5
2018-01-08,2747.0
2018-01-09,2750.25
2018-01-10,2750.75
2018-01-11,2769.25
2018-01-12,2789.25
2018-01-16,2783.0
2018-01-17,2803.5
2018-01-18,2797.0
2018-01-19,2812.75
2018-01-22,2835.5
2018-01-23,2838.25
2018-01-24,2840.75
2018-01-25,2842.25
2018-01-26,2874.75
2018-01-29,2853.25
2018-01-30,2823.25
2018-01-31,2826.25
